artist,name,id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
NextYoungin,3 Musketeers,2gSbNY2qXZ5mPVixrMaFrY,2020-07-07,72,0.91,0.617,0,-10.234,1,0.0847,0.258,0.0,0.122,0.572,104.972,166857,4
Kuwada,Cherry Cola,44uCMdE6RWnkOFYTtbmUUc,2018-02-09,72,0.777,0.635,5,-6.323,0,0.0392,0.764,2.25e-06,0.155,0.653,138.04,184360,4
Oliver Tree,Hurt,6Ph8QwsRfZunN5e1GGBIqa,2020-07-17,72,0.563,0.784,0,-5.875,1,0.0402,0.0173,0.0,0.467,0.424,93.992,145147,4
Mahalia,What You Did (feat. Ella Mai),2B7UWqNqKgPVGQQ6FXn2PP,2019-09-06,72,0.734,0.511,0,-4.905,0,0.0592,0.148,0.0,0.29,0.727,124.995,206947,4
Kanye West,All Mine,3U21A07gAloCc4P7J8rxcn,2018-06-01,72,0.925,0.31,11,-6.531,0,0.291,0.123,0.0,0.0931,0.291,121.927,145507,4
Lil Baby,Sum 2 Prove,5f4Hy5mw5SRaUgXX9c6P5S,2020-02-28,72,0.827,0.552,4,-7.571,0,0.274,0.0169,0.0,0.122,0.408,124.011,205760,4
Kiana Ledé,EX,47cQCF21TczFSmGfpd7c07,2018-07-13,72,0.763,0.537,9,-7.018,0,0.246,0.231,0.0,0.109,0.426,73.51,222387,4
Gunna,Who You Foolin,7KVPsVMOK3NL7subwJ0dZj,2019-02-22,72,0.916,0.756,0,-7.653,1,0.188,0.0942,0.0,0.23,0.756,115.69,151539,4
Anderson .Paak,Lockdown,5oZps6mYqU5s7A4WjUZggJ,2020-06-19,72,0.928,0.437,1,-7.081,0,0.127,0.144,0.000357,0.147,0.496,100.056,212613,4
Jacquees,You,01jIO8SJFnpSiNLH1JaBZ5,2018-09-07,72,0.735,0.453,8,-8.264,0,0.0602,0.413,0.0,0.104,0.335,115.002,217387,4
Quality Control,100 Racks (Offset feat. Playboi Carti),4T2dHb8XBYHlVj7Dyo1cW9,2019-08-16,72,0.939,0.632,1,-2.978,1,0.137,0.0606,0.00136,0.101,0.364,133.979,157645,4
Glass Animals,Tokyo Drifting (with Denzel Curry),3AHqaOkEFKZ6zEHdiplIv7,2019-11-13,72,0.708,0.496,8,-8.175,0,0.0496,0.0816,0.000109,0.102,0.412,128.914,217693,4
Tyla Yaweh,High Right Now,18LhA0zBzAa2YnhcN3hWGa,2019-02-22,72,0.703,0.557,4,-6.798,0,0.0438,0.0116,9.85e-05,0.12,0.127,159.985,163168,4
Drake,I'm Upset,3qN5qMTKyEEmiTZD38BNTT,2018-06-29,72,0.899,0.586,11,-7.866,0,0.343,0.279,0.0,0.0836,0.492,150.002,214467,4
Dan + Shay,Tequila,7Il2yWQmsqKgSkLQvHTPUI,2018-01-10,72,0.474,0.594,11,-5.756,1,0.0289,0.0292,0.0,0.133,0.503,86.131,195987,4
Juice WRLD,End Of The Road,24BNgrtp6Fag4M5BQPEgsV,2018-12-10,72,0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,162981,5
Brain Timbre,Open Window Thunder Sounds,6XOdosD9300UayFoY52NJE,2019-10-07,72,0.116,0.824,5,-20.194,1,0.0697,0.00739,0.937,0.786,0.0358,71.95,152811,5
Logic,5 Hooks,7ikkUWdCqtyEGgSPyVxePq,2020-07-24,72,0.552,0.861,4,-4.114,0,0.243,0.125,0.0,0.388,0.56,86.639,232921,4
Lil Baby,Life Goes On,2bSk87AVkCIIC3Bcligq1z,2018-05-18,72,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978,247055,4
Comethazine,Walk,21kOVEG3bDCVphKhXL8XmQ,2018-08-24,72,0.831,0.795,1,-6.186,1,0.264,0.221,0.0,0.291,0.744,160.063,96064,4
Morgan Wallen,Talkin' Tennessee,7szRiHu6r91o2Po9GTPN4c,2018-04-27,72,0.702,0.711,6,-6.697,0,0.0248,0.568,0.0,0.104,0.498,99.988,221880,4
Logic,Heard Em Say,6KASl3S3bdyrn8GxjlVimb,2020-07-24,72,0.473,0.904,4,-3.958,1,0.225,0.0248,0.0,0.362,0.159,86.828,216000,4
Dustin Lynch,Ridin’ Roads,2VPmBOuy7ZAOFSzKwW2IEt,2020-01-17,72,0.547,0.817,9,-4.255,1,0.0448,0.0986,0.0,0.136,0.592,142.118,205427,4
Cardi B,Thru Your Phone,74cVJfmK18rhWnscIpGXjt,2018-04-06,72,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,188524,4
Migos,Narcos,0wbnC9AUenxp613TYaJsGK,2018-01-26,71,0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,255379,4
James Barker Band,Summer Time,7thHR3Kq23Djl0kED5GxEO,2020-06-12,71,0.508,0.896,9,-3.924,1,0.0418,0.0323,6.71e-06,0.182,0.632,160.037,186880,4
YBN Nahmir,Bounce Out With That,5gQcxYXqnofyocKgEbGYKt,2018-09-07,71,0.864,0.664,8,-7.315,1,0.104,0.0476,0.0,0.0863,0.381,94.932,99108,4
Oliver Tree,1993 (feat. Little Ricky ZR3),0ssRH9I8P7X7tawJQiIhzE,2020-07-17,71,0.701,0.676,9,-5.873,1,0.0642,0.00633,1.34e-05,0.0704,0.54,105.041,159832,4
Juice WRLD,Ring Ring (with Rvssian feat. Clever),4zxpssj8DyrfZcEUSUiNxG,2019-03-08,71,0.581,0.673,0,-4.421,0,0.0549,0.0768,0.0,0.4,0.621,160.073,171817,4
Migos,Taco Tuesday,2b1yiFEFZYuvlBnClvNJHP,2020-05-05,71,0.945,0.65,1,-7.071,1,0.154,0.000515,0.0,0.135,0.804,129.007,96563,4
Tory Lanez,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,51w9Jbat1pLeWINGCpnQUR,2018-11-27,71,0.698,0.66,0,-7.883,1,0.052,0.0226,0.0,0.0622,0.451,159.949,248521,4
gnash,the broken hearts club,3Uu6pcfL9xsdfsKRx3DXRf,2019-01-11,71,0.62,0.288,4,-9.431,1,0.123,0.801,0.0,0.37,0.691,100.385,184695,4
Post Malone,Same Bitches (feat. G-Eazy & YG),688QpQAwqsLdBR6lr13wK1,2018-04-27,71,0.731,0.774,10,-5.273,0,0.0555,0.434,3.34e-06,0.114,0.219,100.005,212467,4
Brent Faiyaz,Clouded,2J6OF7CkpdQGSfm1wdclqn,2020-02-07,71,0.583,0.344,2,-8.765,1,0.0559,0.774,0.0,0.143,0.581,65.203,110129,3
Roddy Ricch,Boom Boom Room,3aBL75wBGHJnskegE9jyhb,2019-12-06,71,0.828,0.543,2,-7.678,0,0.0865,0.452,0.0,0.15,0.231,125.989,167558,4
Gunna,SKYBOX,7GwYENSg87oERcW0Wacd6m,2020-03-06,71,0.779,0.707,1,-6.527,1,0.16,0.0991,0.0,0.0934,0.343,140.894,178097,4
KYLE,Hey Julie! (feat. Lil Yachty),3fVIFpU3VdSEoR82DaYe79,2019-08-23,71,0.803,0.499,11,-5.932,1,0.306,0.0363,3.46e-06,0.129,0.749,161.042,156637,4
Maroon 5,Girls Like You (feat. Cardi B),6V1bu6o1Yo5ZXnsCJU8Ovk,2018-06-15,71,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,235545,4
Oliver Tree,Miracle Man,2PFnwW05Wh0MYkfZxSwfuf,2020-07-17,71,0.67,0.477,0,-7.774,1,0.0308,0.0932,0.0,0.414,0.662,140.029,125052,4
Cory Asbury,Reckless Love,0rH0mprtecH3grD9HFM5AD,2018-01-26,71,0.572,0.685,6,-7.29,1,0.0356,0.0291,0.0,0.0963,0.232,110.698,333386,4
PRETTYMUCH,Summer on You,07ipXN6CNTw34qwSYePKpg,2018-06-21,71,0.811,0.447,4,-6.55,1,0.0414,0.636,0.0,0.462,0.694,99.995,205792,4
Gryffin,Cry (with John Martin),1TF8rXy87zrnpBlS9TLykA,2020-07-30,71,0.458,0.802,1,-3.914,1,0.0416,0.0155,0.0,0.0706,0.51,145.135,218402,4
Gunna,BLINDFOLD (feat. Lil Baby),02mYw61RoS1vXvkD9Q5dpN,2020-05-22,71,0.889,0.507,2,-8.74,1,0.162,0.0562,0.0,0.116,0.219,111.994,154667,4
CHASE B,Cafeteria (feat. Gunna),7l28SBHS3zmKDVnOzG8BM7,2020-07-24,71,0.696,0.672,6,-5.505,0,0.0875,0.131,0.0,0.368,0.581,139.991,214286,4
Tory Lanez,Do The Most,7n0lXKEOaFxrAU0R93fIQh,2020-04-10,71,0.67,0.634,8,-6.682,1,0.294,0.0337,0.0,0.0714,0.375,204.113,144098,4
Playboi Carti,Long Time - Intro,4IO2X2YoXoUMv0M2rwomLC,2018-05-11,71,0.472,0.861,4,-3.966,0,0.0447,0.283,0.0,0.83,0.358,144.077,211773,4
NLE Choppa,Famous Hoes,35Xf2ABjPzUXKz19akd7Jj,2019-12-10,71,0.732,0.627,4,-5.693,0,0.161,0.346,0.0,0.261,0.332,81.481,135460,4
NF,The Search,3oLe5ZILASG8vU5dxIMfLY,2019-07-26,71,0.789,0.789,2,-4.813,1,0.298,0.598,0.0,0.099,0.37,119.95,248053,4
Jonathan Groff,Lost in the Woods,7namdlOhbtsc8FvoSafOQt,2019-11-15,71,0.366,0.478,8,-6.972,1,0.0277,0.695,8.91e-06,0.124,0.293,149.307,180763,4
Juice WRLD,Who Shot Cupid?,06LFFPPS7MylCZXps3cO4m,2019-03-08,71,0.758,0.932,3,-2.809,1,0.0372,0.0558,0.0,0.097,0.592,125.993,214246,4
Logic,A2Z,7oFnyYm3SIqDJCAYAA1oZI,2020-07-24,71,0.662,0.918,10,-5.915,0,0.492,0.603,0.0,0.405,0.516,88.833,188641,4
Post Malone,I Know,6b2mfHMqWCA74XmUuVJm8r,2019-09-06,71,0.666,0.603,1,-5.671,1,0.0763,0.497,0.0,0.112,0.262,102.94,141413,4
Limbo,Airplane Mode,57ifn7s0IPnqCgXXHXQCHL,2018-01-08,71,0.665,0.373,7,-10.631,1,0.158,0.852,0.118,0.108,0.07,119.905,164113,4
Alina Baraz,Floating (feat. Khalid),2vLWF4yFhTHQZVwrPTjH1s,2018-04-06,71,0.66,0.447,1,-9.026,0,0.0482,0.81,2.15e-06,0.11,0.578,84.95,174490,4
Mac Miller,Hurt Feelings,5p7GiBZNL1afJJDUrOA6C8,2018-08-03,71,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,245640,4
Parker McCollum,Pretty Heart,6vC90OOjZR165Hw8CpsqEm,2019-08-30,71,0.562,0.683,7,-4.427,1,0.0296,0.00531,0.0,0.107,0.385,132.003,244798,4
Matt Maeson,Hallucinogenics,6bLU8e0LGyztE9iD5DWBQ1,2019-04-05,71,0.549,0.653,0,-7.47,1,0.0503,0.457,0.0,0.0969,0.287,121.348,187173,4
Quavo,FLIP THE SWITCH (feat. Drake),1rlIrbWboTRGeKfHhgbJRZ,2018-10-12,71,0.853,0.637,3,-5.924,0,0.331,0.129,0.0,0.267,0.496,86.048,156195,4
Bazzi,Focus (feat. 21 Savage),2FqqVHvC4eKrsk97vpMRid,2019-08-09,71,0.752,0.703,1,-5.268,1,0.0969,0.00694,0.0,0.143,0.538,77.021,155134,4
grandson,Blood // Water,7clyJIrLkEbXUDwj1tC9zz,2018-06-15,71,0.504,0.891,6,-5.632,0,0.137,0.00163,0.00199,0.148,0.628,153.988,214520,4
Silva Hound,Addict,64UmuvjJk7CxLZB6pKTrsS,2020-02-14,71,0.652,0.786,5,-3.761,0,0.0394,0.0859,2.36e-06,0.0616,0.645,127.941,245625,4
Lil Tecca,All Star (with Lil Tjay),62uolmVjOio9xIfwDM1ZvC,2020-03-13,71,0.782,0.644,1,-5.559,0,0.162,0.265,0.0,0.122,0.434,129.972,180234,4
High Valley,Grew Up On That,1dwYdVvxMwMllDgwQuXMGs,2020-05-29,71,0.651,0.762,9,-6.084,1,0.0284,0.121,0.0,0.167,0.292,109.959,172067,4
Quinn XCII,Coffee (feat. Marc E. Bassy),4CxmynXhw78QefruycvxG8,2020-07-10,71,0.831,0.452,5,-5.111,0,0.047,0.0803,0.0,0.359,0.534,93.04,180053,4
City Girls,Pussy Talk,5EzL7hGT9g2Tvqsy158Lu9,2020-06-20,71,0.943,0.641,1,-5.598,1,0.191,0.0016,0.0,0.211,0.242,99.099,218333,4
Taylor Swift,Death By A Thousand Cuts,2dgFqt3w9xIQRjhPtwNk3D,2019-08-23,71,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071,198533,4
Conan Gray,Wish You Were Sober,0kn2gu8Pd03DiYHzRvX2Xk,2020-03-20,71,0.701,0.728,2,-5.226,1,0.0468,0.0178,0.0,0.17,0.696,91.071,168880,4
Ryan Hurd,Every Other Memory,3t2xlkvPsrcyia0eBaCZ53,2020-04-20,71,0.633,0.732,0,-6.995,1,0.0351,0.000475,0.0,0.108,0.515,103.019,219193,4
24kGoldn,VALENTINO,0c7K73roy6RW4ebDkf4yGh,2019-01-25,71,0.745,0.718,9,-4.853,0,0.183,0.197,0.0,0.134,0.539,151.097,179133,4
Drax Project,Catching Feelings (feat. SIX60),0gCNs3jCCDhObAK0MRghtv,2019-09-27,71,0.397,0.524,3,-5.846,1,0.103,0.607,0.0,0.157,0.343,175.562,218854,4
Tyga,FREAK,0HIj0uo7zaFIpkzUIkDlmL,2020-03-13,71,0.933,0.556,9,-6.115,1,0.216,0.00438,0.0,0.114,0.504,106.01,174067,4
Chloe x Halle,Do It,35Dh5MnCUPLN3XyAVtQff3,2020-06-03,71,0.725,0.668,5,-7.286,0,0.055,0.0932,2.33e-06,0.112,0.566,82.966,176787,4
H.E.R.,Do To Me,0CmQgwV3Bmzh9nZb9TNVEI,2020-07-08,71,0.477,0.854,0,-5.884,1,0.138,0.0603,0.0,0.168,0.494,144.841,225103,4
Shordie Shordie,Bitchuary,4dV3okcjbQwTcg4ObIGr4N,2018-12-08,71,0.762,0.383,5,-10.098,0,0.202,0.349,0.0,0.127,0.44,92.947,134213,4
Eli Young Band,Love Ain't,6uVzeU47Qzg0rrMneP5BNg,2018-05-25,71,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,186119,4
Taylor Swift,Miss Americana & The Heartbreak Prince,214nt20w5wOxJnY462klLw,2019-08-23,71,0.662,0.747,11,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088,234147,4
Conan Gray,Generation Why,79e2GU4RLPjAqnijfvsXYr,2018-11-16,71,0.561,0.684,9,-8.235,1,0.0669,0.347,2.93e-06,0.122,0.528,81.977,219680,4
Eminem,The Ringer,2jt2WxXMCD4zjACthkJQVE,2018-08-31,71,0.939,0.551,1,-9.126,1,0.291,0.0311,0.0,0.192,0.42,118.552,337941,4
Moneybagg Yo,Me Vs Me,1lUTmmPMAsxZBR2iK9CKDF,2020-05-15,71,0.853,0.821,5,-4.537,0,0.209,0.205,0.0,0.209,0.625,130.999,183319,4
Conan Gray,Comfort Crowd,6uaBrivDHCaV0uBTiwHTUi,2020-03-20,71,0.678,0.431,0,-6.749,1,0.0326,0.163,1.94e-06,0.147,0.404,90.941,174680,4
Drake,Finesse,2WP8G2pdddDmnh1xbfKBOI,2018-06-29,71,0.807,0.319,0,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,94.992,182080,4
Ryan Hurd,To a T,64wjSAPLRnrjNByQCxnX3u,2019-01-04,71,0.687,0.641,11,-5.814,1,0.03,0.17,0.0,0.111,0.663,120.04,178813,4
Taylor Swift,Afterglow,1SymEzIT3H8UZfibCs3TYi,2019-08-23,71,0.756,0.449,9,-8.746,1,0.0344,0.13,0.0,0.114,0.399,111.011,223293,4
Water Sound Natural White Noise,Deep Sleep Recovery Noise,5pGBDKBaR63vuJ4g8ialcU,2020-02-25,71,0.0,0.032,1,-30.704,1,0.0,0.916,0.202,0.103,0.0,0.0,63000,0
Doja Cat,Juicy,4cTm3Ev9bUvy4ChJjB1nhl,2019-03-01,71,0.77,0.697,0,-2.644,1,0.0607,0.0817,0.0,0.0663,0.428,170.084,199587,4
Astrid S,I Do,6Qp1DSekiuxHbFoSsg9JIk,2020-02-28,71,0.665,0.524,10,-9.404,1,0.0458,0.502,0.0,0.124,0.215,110.019,155822,4
Clairo,Softly,4PvbbMYL4fkToni5BLaYRb,2019-08-02,71,0.759,0.436,0,-11.233,0,0.0419,0.33,0.0113,0.102,0.782,94.03,185307,4
Jake Owen,Down To The Honkytonk,5g0XcG0apQTlO3X8r38vGf,2019-03-29,71,0.634,0.808,3,-4.12,1,0.0517,0.192,0.0,0.0898,0.937,82.016,186867,4
Lil Tjay,Brothers (feat. Lil Durk) - Remix,2wUwC1gBJIC05JH87v2hgN,2019-10-11,71,0.688,0.489,2,-7.627,0,0.173,0.619,0.0,0.153,0.559,85.404,210120,5
Rod Wave,The Greatest,4tnLapnaoDS46c9CBRUqpE,2020-04-03,71,0.732,0.41,0,-14.41,1,0.127,0.0915,0.0,0.0697,0.586,125.947,168587,4
Lady A,What If I Never Get Over You,0qkdE1C0ufnUISKwhg8Wh6,2019-11-15,71,0.576,0.724,0,-5.147,1,0.0274,0.016,0.0,0.107,0.34,93.029,206598,4
NF,Hate Myself,5PdEiev2BkKiZtZFcNKjfM,2019-07-26,71,0.533,0.84,9,-5.283,0,0.167,0.234,0.0,0.114,0.361,116.882,260253,4
Taylor Swift,I Think He Knows,2YWtcWi3a83pdEg3Gif4Pd,2019-08-23,71,0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,173387,4
Oliver Tree,Cash Machine,6ie5en0vOy4GUercEUUNfJ,2020-07-17,71,0.417,0.624,9,-6.61,1,0.037,0.0159,0.000125,0.175,0.497,200.136,176950,4
Lil Wayne,Uproar,3wScL5W8H40zzCKN0atfBk,2018-09-28,71,0.743,0.87,1,-2.188,1,0.212,0.0595,0.0,0.299,0.884,99.079,194184,4
Khalid,Outta My Head (with John Mayer),09oZ9eXQ2fo6YDrPzJqAoP,2019-04-05,71,0.729,0.545,0,-7.818,1,0.0316,0.0174,0.000274,0.369,0.514,103.012,177067,4
Mac Miller,What's the Use?,2dgrYdgguVZKeCsrVb9XEs,2018-08-03,71,0.759,0.492,1,-10.338,0,0.12,0.736,0.00989,0.107,0.561,104.974,288640,4
Conan Gray,Lookalike,4K3gM7kzX4POAfrs71HomN,2018-11-16,71,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,220867,4
Bea Miller,S.L.U.T.,6h3lMAmmpQDFqoHk9F99IR,2018-02-23,71,0.722,0.773,5,-4.378,0,0.0792,0.0598,0.0,0.179,0.724,94.997,179147,4
Logic,Amen,7JcQlgYb0bewNr7autv7gm,2020-07-24,71,0.604,0.789,2,-5.748,0,0.287,0.448,0.0,0.152,0.651,170.339,146771,4
bülow,You & Jennifer,0g21KZ1XJuhwexWPLpuEt1,2018-06-08,71,0.752,0.698,11,-6.53,1,0.306,0.52,0.0,0.211,0.347,132.058,159453,4
Moxas,Floor Seats (Text Back),6m37YblnnlJ1x7DfTc3Vj0,2019-11-08,71,0.74,0.453,3,-7.828,1,0.121,0.656,8e-05,0.111,0.178,75.992,138158,4
YG,FTP,2RBsmtiaD90yNFtqkFjBVW,2020-06-04,71,0.768,0.506,11,-8.749,0,0.236,0.0136,3.95e-05,0.349,0.395,99.978,162191,4
Lil Uzi Vert,New Patek,0Fpen1PTuEnCmOJtUU9Iud,2018-09-18,71,0.85,0.785,8,-4.963,0,0.345,0.0367,0.0,0.155,0.718,145.063,343099,4
Gunna,Sold Out Dates (feat. Lil Baby),55WLWX71YkHt2tSucNIf1g,2018-04-16,71,0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,166368,4
Lil Uzi Vert,Prices,4YcWzLSnGqLjSCycuSMHnn,2020-03-06,71,0.786,0.683,7,-5.397,1,0.205,0.173,0.0,0.706,0.57,126.002,233333,4
Queen Naija,Medicine,4lFfMRH0YH4pW5gczTDbNC,2018-06-08,71,0.741,0.37,8,-8.437,0,0.324,0.24,0.0,0.118,0.13,116.06,219136,4
Kacey Musgraves,Butterflies,30VHURM5NOfoZmqp2iKawS,2018-03-30,71,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,219053,4
Quinn XCII,Am I High Rn (feat. blackbear),1db6ixe9nX6cqt2V1DYZnW,2020-07-10,71,0.712,0.497,4,-7.943,1,0.0639,0.513,2.52e-06,0.303,0.457,93.953,199880,4
ILLENIUM,Good Things Fall Apart (with Jon Bellion),6pooRNiLyYpxZeIA5kJ5EX,2019-05-13,71,0.643,0.594,2,-5.453,1,0.0318,0.0128,0.0,0.118,0.442,144.033,216668,4
Jordan Davis,Take It From Me,3dCZm5HrG0jIXAHfNkg2H0,2018-03-23,71,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,174255,4
Lil Uzi Vert,Silly Watch,5egD7A5x9AHdVO2fMo3Wbo,2020-03-06,71,0.903,0.535,8,-6.238,1,0.286,0.0298,0.0,0.0851,0.157,130.117,195692,4
Quinn XCII,Stacy,07ZQLYn9x4x3L3vxStc1zr,2020-07-10,71,0.744,0.556,8,-6.97,1,0.0375,0.0858,0.0,0.1,0.505,105.006,168987,4
Stereo Outdoor Sampling,Quiet Rain in River,2dz9Mx1pZKF2OLAPCr3AcC,2019-10-10,71,0.166,0.00133,0,-23.291,0,0.215,0.125,0.846,0.233,0.0218,119.669,120083,4
Roddy Ricch,Every Season,1ttPzkTSpQUFcEGx8bjerL,2018-11-02,71,0.936,0.704,5,-5.47,0,0.457,0.0632,0.0,0.104,0.566,130.022,214376,4
BROCKHAMPTON,SUGAR (Remix) [feat. Dua Lipa],438wODjSTL2jgn1nePaNew,2020-03-06,71,0.661,0.523,8,-5.902,1,0.0381,0.483,0.0,0.469,0.536,122.948,222009,4
Gunna,WUNNA,0y7Ao3CVJsyKFmqdjutiIF,2020-05-22,71,0.89,0.455,0,-9.0,1,0.255,0.0217,0.0058,0.11,0.313,148.009,158240,4
Big Sean,Single Again,7IP0lO9tHfNwBWZ9X6TJ84,2019-07-26,71,0.635,0.677,10,-5.548,1,0.0909,0.161,0.0,0.154,0.253,94.95,213733,4
ilyTOMMY,Princess Bubblegum,2O9KgUsmuon6Gycdmagc6t,2018-07-30,71,0.589,0.484,7,-11.613,1,0.0742,0.42,0.0385,0.109,0.0726,139.998,95709,4
Alina Baraz,Electric (feat. Khalid),2mj7x99sNUsVHPBRK51zlG,2018-04-06,71,0.599,0.396,10,-10.489,0,0.0392,0.738,2.19e-05,0.102,0.134,111.072,246327,4
Roddy Ricch,Tip Toe (feat. A Boogie Wit da Hoodie),6ztvsy3C6hPjVg9j4x1XKJ,2019-12-06,71,0.757,0.673,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958,185806,3
Flo Milli,Beef FloMix,4J2NxCNqehE0MiZhbu97Jx,2019-06-13,71,0.857,0.575,7,-8.36,1,0.221,0.239,0.0,0.293,0.901,116.993,147692,4
KYLE,iSpy (feat. Lil Yachty),6xbraxG0bSBOuAr5IUXmtM,2018-05-18,71,0.723,0.654,0,-6.82,1,0.298,0.384,0.0,0.384,0.675,149.949,252240,4
Xavier Weeks,Team,1ooO1j7bseZCHaCFxVpoMq,2019-11-30,71,0.851,0.404,0,-11.855,1,0.124,0.386,2.49e-06,0.0733,0.0651,100.0,150882,4
Gunna,NASTY GIRL / ON CAMERA,2f8y4CuG57UJEmkG3ujd0D,2020-05-22,71,0.598,0.472,0,-10.991,1,0.258,0.204,1.54e-05,0.108,0.522,120.08,230600,4
Anuel AA,Rifles Rusos,2WzUy86kPLYRLRwLtinZ1x,2020-05-29,71,0.713,0.77,4,-4.779,0,0.101,0.0587,0.000501,0.339,0.684,87.969,261500,4
Gunna,MET GALA,4loM16743hROPC6uIJG6wM,2020-05-22,71,0.873,0.577,1,-9.151,1,0.271,0.353,0.0,0.111,0.956,117.089,149133,4
Bankrol Hayden,Drop A Tear (feat. Lil Baby),1b5bD9RZ2KFv34O9Dn5NNr,2020-06-26,71,0.542,0.641,6,-6.746,0,0.377,0.0724,0.0,0.108,0.425,148.234,182400,4
Logic,44 More,3e7Y6sfFlIdBMJhX7wpqVO,2018-03-09,71,0.824,0.584,10,-7.098,0,0.221,0.0718,0.0,0.106,0.219,139.965,188600,4
"Tyler, The Creator","GONE, GONE / THANK YOU",1hz7SRTGUNAtIQ46qiNv2p,2019-05-17,71,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,375387,4
Nipsey Hussle,Grinding All My Life,3R9j8urSPiBbapNbyuSYkE,2018-02-16,71,0.6,0.716,3,-5.554,0,0.384,0.0491,0.0,0.109,0.246,180.165,175040,4
Future,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",4iiWcajF1fEUpwcUewc464,2020-02-15,71,0.81,0.566,5,-8.33,1,0.433,0.107,0.0,0.122,0.582,142.069,315346,4
Tory Lanez,Convertible Burt - From Road To Fast 9 Mixtape,2AUdkFhVlngknqGHu30VJQ,2020-07-03,71,0.848,0.809,7,-3.958,0,0.21,0.0586,0.0,0.128,0.756,133.037,175346,4
ilyTOMMY,Tunnel of Love,1K4OfBFaLleSUaUVjp1l2X,2019-02-16,71,0.683,0.636,7,-12.096,0,0.0978,0.302,0.498,0.0972,0.615,160.012,142365,4
Future,Hard Work Pays Off,6gzIcEUuswJQGfJNPYMjjv,2018-10-19,71,0.736,0.482,4,-8.242,1,0.196,0.327,0.0,0.229,0.608,140.064,224507,4
Childish Gambino,Summertime Magic,4j3GWI86JvSaF0BLdmgcfF,2018-07-11,71,0.76,0.579,0,-7.374,1,0.0569,0.0129,0.00351,0.106,0.125,100.01,213600,4
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci,2018-05-04,71,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,332301,4
Ski Mask The Slump God,Catch Me Outside,4rgwri7LajWVZvdj2N81SS,2018-02-02,71,0.943,0.677,7,-6.033,1,0.246,0.165,0.0,0.327,0.616,112.001,145760,4
Rich The Kid,Splashin,3KLo7ByvjCNyBrfz5DZ2mO,2019-03-22,71,0.942,0.382,10,-8.099,1,0.564,0.00192,0.0,0.092,0.379,100.017,177864,4
Polo G,Chosen 1,40QrLHWdsxyXLAdjJG4Rxs,2019-06-07,71,0.77,0.576,8,-11.845,0,0.339,0.138,0.0,0.08,0.364,166.162,127200,4
SHAED,Trampoline,0lsRatBUs9HNIZAmoGABzk,2018-09-21,71,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,184060,4
Joji,NO FUN,4sbtM9ORGwmxGkXfctXbJq,2018-10-26,71,0.809,0.483,5,-6.886,1,0.0487,0.8,0.0,0.221,0.715,96.974,168418,4
Surfaces,Heaven Falls / Fall on Me,7yHqOZfsXYlicyoMt62yC6,2018-08-24,71,0.563,0.366,11,-6.896,0,0.121,0.36,0.00243,0.0955,0.768,85.352,240597,4
BETWEEN FRIENDS,affection,2lTtnKQgjbrBA1qnOFhBkP,2018-04-05,71,0.273,0.565,2,-7.283,1,0.248,0.516,1.68e-06,0.0855,0.298,179.518,235226,4
tobi lou,Buff Baby,1F1QmI8TMHir9SUFrooq5F,2018-04-27,71,0.734,0.765,5,-6.047,1,0.0571,0.243,0.0,0.101,0.512,156.04,215385,4
Jake Scott,Like No One Does,2HnfqILzgKt1CepTlU4oqq,2020-04-03,71,0.8,0.41,10,-12.734,1,0.236,0.352,1.45e-06,0.107,0.442,104.941,158469,4
